query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y
q_002,5,cw_s500_x254008.721_y3364502.517,0.776903857756,500.000,254008.72102534556,3364502.5166208195
q_002,6,cw_s200_x253933.721_y3364952.517,0.354408488088,200.000,253933.72102534556,3364952.5166208195
q_002,7,cw_s300_x253983.721_y3365002.517,0.572736383524,300.000,253983.72102534556,3365002.5166208195
q_002,8,cw_s300_x253983.721_y3364552.517,0.442977100086,300.000,253983.72102534556,3364552.5166208195
q_002,9,cw_s300_x254208.721_y3365227.517,0.0917285895957,300.000,254208.72102534556,3365227.5166208195
q_002,10,cw_s300_x254208.721_y3365002.517,0.237405102542,300.000,254208.72102534556,3365002.5166208195
q_002,11,cw_s500_x254758.721_y3364877.517,0.220834394973,500.000,254758.72102534556,3364877.5166208195
q_002,12,cw_s300_x254658.721_y3365002.517,0.151460469575,300.000,254658.72102534556,3365002.5166208195
q_002,13,cw_s300_x254208.721_y3364102.517,0.0505056043884,300.000,254208.72102534556,3364102.5166208195
q_002,14,cw_s200_x254233.721_y3364052.517,0.296406708856,200.000,254233.72102534556,3364052.5166208195
q_002,15,cw_s300_x254658.721_y3365227.517,0.270073216887,300.000,254658.72102534556,3365227.5166208195
q_002,16,cw_s200_x253933.721_y3364352.517,0.259150617272,200.000,253933.72102534556,3364352.5166208195
q_002,17,cw_s300_x255108.721_y3365227.517,0.195329337891,300.000,255108.72102534556,3365227.5166208195
q_002,18,cw_s200_x254233.721_y3364952.517,0.128678345684,200.000,254233.72102534556,3364952.5166208195
q_002,19,cw_s200_x254683.721_y3364952.517,0.125759914357,200.000,254683.72102534556,3364952.5166208195
q_002,20,cw_s200_x254683.721_y3364202.517,0.0879368198265,200.000,254683.72102534556,3364202.5166208195
q_003,1,cw_s500_x254008.721_y3364502.517,0.711497391434,500.000,254008.72102534556,3364502.5166208195
q_003,2,cw_s300_x253983.721_y3364552.517,0.873918693894,300.000,253983.72102534556,3364552.5166208195
q_003,3,cw_s200_x253933.721_y3364802.517,0.48930600084,200.000,253933.72102534556,3364802.5166208195
q_003,4,cw_s200_x253933.721_y3364502.517,0.527444710416,200.000,253933.72102534556,3364502.5166208195
q_003,5,cw_s200_x253933.721_y3364652.517,0.49538079553,200.000,253933.72102534556,3364652.5166208195
q_003,6,cw_s200_x254083.721_y3364652.517,0.419872459122,200.000,254083.72102534556,3364652.5166208195
q_003,7,cw_s300_x253983.721_y3364327.517,0.465093040512,300.000,253983.72102534556,3364327.5166208195
q_003,8,cw_s200_x253933.721_y3364352.517,0.373913187217,200.000,253933.72102534556,3364352.5166208195
q_003,9,cw_s200_x253933.721_y3364952.517,0.0597765889417,200.000,253933.72102534556,3364952.5166208195
q_003,10,cw_s300_x254208.721_y3365227.517,0.160749981386,300.000,254208.72102534556,3365227.5166208195
q_003,11,cw_s200_x254233.721_y3365102.517,0.0694634043722,200.000,254233.72102534556,3365102.5166208195
q_003,12,cw_s200_x254833.721_y3365102.517,0.319467985716,200.000,254833.72102534556,3365102.5166208195
q_003,13,cw_s200_x254833.721_y3365252.517,0.246834812484,200.000,254833.72102534556,3365252.5166208195
q_003,14,cw_s300_x254883.721_y3365227.517,0.202910089839,300.000,254883.72102534556,3365227.5166208195
q_003,15,cw_s300_x254208.721_y3365002.517,0.162359346678,300.000,254208.72102534556,3365002.5166208195
q_003,16,cw_s200_x254683.721_y3365252.517,0.165174050589,200.000,254683.72102534556,3365252.5166208195
q_003,17,cw_s200_x254233.721_y3364952.517,0.143662565288,200.000,254233.72102534556,3364952.5166208195
q_003,18,cw_s200_x254233.721_y3365252.517,0.101565644188,200.000,254233.72102534556,3365252.5166208195
q_003,19,cw_s300_x254658.721_y3365227.517,0.0996018387711,300.000,254658.72102534556,3365227.5166208195
q_003,20,cw_s500_x254758.721_y3364877.517,0.0933875175724,500.000,254758.72102534556,3364877.5166208195
q_004,1,cw_s500_x254383.721_y3364127.517,0.757424165143,500.000,254383.72102534556,3364127.5166208195
q_004,2,cw_s300_x254433.721_y3364102.517,0.896135624609,300.000,254433.72102534556,3364102.5166208195
q_004,3,cw_s200_x254383.721_y3364052.517,0.551057323991,200.000,254383.72102534556,3364052.5166208195
q_004,4,cw_s200_x254533.721_y3364052.517,0.352615706667,200.000,254533.72102534556,3364052.5166208195
q_004,5,cw_s300_x254433.721_y3364327.517,0.340650790246,300.000,254433.72102534556,3364327.5166208195
q_004,6,cw_s300_x254658.721_y3364327.517,0.304600618667,300.000,254658.72102534556,3364327.5166208195
q_004,7,cw_s300_x254658.721_y3364777.517,0.319646760372,300.000,254658.72102534556,3364777.5166208195
q_004,8,cw_s500_x254758.721_y3364877.517,0.152355405576,500.000,254758.72102534556,3364877.5166208195
q_004,9,cw_s300_x253983.721_y3364777.517,0.0946741838405,300.000,253983.72102534556,3364777.5166208195
q_004,10,cw_s700_x254783.721_y3364902.517,0.106614139146,700.000,254783.72102534556,3364902.5166208195
q_004,11,cw_s300_x254658.721_y3364552.517,0.0891460260391,300.000,254658.72102534556,3364552.5166208195
q_004,12,cw_s300_x254883.721_y3364777.517,0.0643097365384,300.000,254883.72102534556,3364777.5166208195
q_004,13,cw_s500_x254008.721_y3364877.517,0.228966367665,500.000,254008.72102534556,3364877.5166208195
q_004,14,cw_s300_x254208.721_y3364777.517,0.219604033518,300.000,254208.72102534556,3364777.5166208195
q_004,15,cw_s200_x254683.721_y3364352.517,0.202141079447,200.000,254683.72102534556,3364352.5166208195
q_004,16,cw_s300_x254433.721_y3365227.517,0.0810608408291,300.000,254433.72102534556,3365227.5166208195
q_004,17,cw_s500_x254383.721_y3364877.517,0.0730736768309,500.000,254383.72102534556,3364877.5166208195
q_004,18,cw_s200_x254383.721_y3365252.517,0.0752747673547,200.000,254383.72102534556,3365252.5166208195
q_004,19,cw_s500_x254383.721_y3364502.517,0.0680524455001,500.000,254383.72102534556,3364502.5166208195
q_004,20,cw_s500_x254758.721_y3364502.517,0.0624439990447,500.000,254758.72102534556,3364502.5166208195
q_021,1,cw_s300_x254883.721_y3364102.517,0.961062343077,300.000,254883.72102534556,3364102.5166208195
q_021,2,cw_s200_x254983.721_y3364052.517,0.687460215589,200.000,254983.72102534556,3364052.5166208195
q_021,3,cw_s300_x255108.721_y3364102.517,0.700570355248,300.000,255108.72102534556,3364102.5166208195
q_021,4,cw_s500_x254758.721_y3364127.517,0.715067851358,500.000,254758.72102534556,3364127.5166208195
q_021,5,cw_s200_x254983.721_y3364202.517,0.761866776553,200.000,254983.72102534556,3364202.5166208195
q_021,6,cw_s200_x254833.721_y3364052.517,0.638110266289,200.000,254833.72102534556,3364052.5166208195
q_021,7,cw_s300_x255108.721_y3364327.517,0.697766137618,300.000,255108.72102534556,3364327.5166208195
q_021,8,cw_s300_x254883.721_y3364327.517,0.769281816033,300.000,254883.72102534556,3364327.5166208195
q_021,9,cw_s200_x254833.721_y3363902.517,0.378822103036,200.000,254833.72102534556,3363902.5166208195
q_021,10,cw_s200_x254833.721_y3364202.517,0.406444616767,200.000,254833.72102534556,3364202.5166208195
q_021,11,cw_s200_x254983.721_y3364352.517,0.731087880042,200.000,254983.72102534556,3364352.5166208195
q_021,12,cw_s300_x254658.721_y3364102.517,0.394960117327,300.000,254658.72102534556,3364102.5166208195
q_021,13,cw_s200_x254683.721_y3364202.517,0.240304413937,200.000,254683.72102534556,3364202.5166208195
q_021,14,cw_s200_x254683.721_y3364052.517,0.348970262487,200.000,254683.72102534556,3364052.5166208195
q_021,15,cw_s200_x254833.721_y3364352.517,0.334988348365,200.000,254833.72102534556,3364352.5166208195
q_021,16,cw_s200_x254233.721_y3364652.517,0.104723348956,200.000,254233.72102534556,3364652.5166208195
q_021,17,cw_s300_x254883.721_y3365002.517,0.202675918503,300.000,254883.72102534556,3365002.5166208195
q_021,18,cw_s500_x254008.721_y3364127.517,0.0999794276027,500.000,254008.72102534556,3364127.5166208195
q_021,19,cw_s300_x255108.721_y3365002.517,0.0714083053449,300.000,255108.72102534556,3365002.5166208195
q_021,20,cw_s500_x254008.721_y3364502.517,0.0632033395416,500.000,254008.72102534556,3364502.5166208195
