query_id,candidate_tile_id,tile_size_m,source_tif,image_path,center_x,center_y,min_x,min_y,max_x,max_y,is_intersection_truth,is_strict_truth,intersection_area_m2,contains_query_center,query_crs
q_001,s200_x253646.869_y3365287.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253646.869_y3365287.480.png,253646.86911584332,3365287.480292981,253546.86911584332,3365187.480292981,253746.86911584332,3365387.480292981,1,1,22345.306946,0,EPSG:32650
q_001,s200_x253646.869_y3365437.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253646.869_y3365437.480.png,253646.86911584332,3365437.480292981,253546.86911584332,3365337.480292981,253746.86911584332,3365537.480292981,1,1,296.085083,0,EPSG:32650
q_001,s200_x253796.869_y3365137.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365137.480.png,253796.86911584332,3365137.480292981,253696.86911584332,3365037.480292981,253896.86911584332,3365237.480292981,1,1,40000.0,0,EPSG:32650
q_001,s200_x253796.869_y3365287.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365287.480.png,253796.86911584332,3365287.480292981,253696.86911584332,3365187.480292981,253896.86911584332,3365387.480292981,1,1,30476.44696,0,EPSG:32650
q_001,s200_x253796.869_y3365437.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365437.480.png,253796.86911584332,3365437.480292981,253696.86911584332,3365337.480292981,253896.86911584332,3365537.480292981,1,1,2055.716431,0,EPSG:32650
q_001,s200_x253946.869_y3365137.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253946.869_y3365137.480.png,253946.86911584332,3365137.480292981,253846.86911584332,3365037.480292981,254046.86911584332,3365237.480292981,1,1,38459.58844,0,EPSG:32650
q_001,s200_x253946.869_y3365287.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253946.869_y3365287.480.png,253946.86911584332,3365287.480292981,253846.86911584332,3365187.480292981,254046.86911584332,3365387.480292981,1,1,14333.952698,0,EPSG:32650
q_001,s200_x254096.869_y3365137.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254096.869_y3365137.480.png,254096.86911584332,3365137.480292981,253996.86911584332,3365037.480292981,254196.86911584332,3365237.480292981,1,1,24187.352966,0,EPSG:32650
q_001,s200_x254096.869_y3365287.480,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254096.869_y3365287.480.png,254096.86911584332,3365287.480292981,253996.86911584332,3365187.480292981,254196.86911584332,3365387.480292981,1,1,1080.337036,0,EPSG:32650
q_001,s300_x253696.869_y3365187.480,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253696.869_y3365187.480.png,253696.86911584332,3365187.480292981,253546.86911584332,3365037.480292981,253846.86911584332,3365337.480292981,1,1,81956.244507,0,EPSG:32650
q_001,s300_x253696.869_y3365412.480,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253696.869_y3365412.480.png,253696.86911584332,3365412.480292981,253546.86911584332,3365262.480292981,253846.86911584332,3365562.480292981,1,1,16860.207092,0,EPSG:32650
q_001,s300_x253921.869_y3365187.480,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253921.869_y3365187.480.png,253921.86911584332,3365187.480292981,253771.86911584332,3365037.480292981,254071.86911584332,3365337.480292981,1,1,70393.975708,0,EPSG:32650
q_001,s300_x253921.869_y3365412.480,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253921.869_y3365412.480.png,253921.86911584332,3365412.480292981,253771.86911584332,3365262.480292981,254071.86911584332,3365562.480292981,1,1,9690.251099,0,EPSG:32650
q_001,s300_x254146.869_y3365187.480,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254146.869_y3365187.480.png,254146.86911584332,3365187.480292981,253996.86911584332,3365037.480292981,254296.86911584332,3365337.480292981,1,1,26340.899414,0,EPSG:32650
q_001,s500_x253796.869_y3365287.480,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253796.869_y3365287.480.png,253796.86911584332,3365287.480292981,253546.86911584332,3365037.480292981,254046.86911584332,3365537.480292981,1,1,128345.913574,0,EPSG:32650
q_001,s500_x254171.869_y3365287.480,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254171.869_y3365287.480.png,254171.86911584332,3365287.480292981,253921.86911584332,3365037.480292981,254421.86911584332,3365537.480292981,1,1,42336.550415,0,EPSG:32650
q_001,s700_x253896.869_y3365387.480,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253896.869_y3365387.480.png,253896.86911584332,3365387.480292981,253546.86911584332,3365037.480292981,254246.86911584332,3365737.480292981,1,1,145817.733337,0,EPSG:32650
q_001,s700_x254421.869_y3365387.480,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254421.869_y3365387.480.png,254421.86911584332,3365387.480292981,254071.86911584332,3365037.480292981,254771.86911584332,3365737.480292981,1,1,14122.73584,0,EPSG:32650
q_001,s200_x254174.835_y3365125.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254174.835_y3365125.528.png,254174.83531152448,3365125.5278006354,254074.83531152448,3365025.5278006354,254274.83531152448,3365225.5278006354,1,1,16106.159973,0,EPSG:32650
q_001,s200_x254324.835_y3365125.528,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254324.835_y3365125.528.png,254324.83531152448,3365125.5278006354,254224.83531152448,3365025.5278006354,254424.83531152448,3365225.5278006354,1,1,1641.415955,0,EPSG:32650
q_001,s300_x254224.835_y3365175.528,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254224.835_y3365175.528.png,254224.83531152448,3365175.5278006354,254074.83531152448,3365025.5278006354,254374.83531152448,3365325.5278006354,1,1,16239.360901,0,EPSG:32650
q_001,s500_x254324.835_y3365275.528,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254324.835_y3365275.528.png,254324.83531152448,3365275.5278006354,254074.83531152448,3365025.5278006354,254574.83531152448,3365525.5278006354,1,1,16239.36084,0,EPSG:32650
q_001,s700_x254424.835_y3365375.528,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254424.835_y3365375.528.png,254424.83531152448,3365375.5278006354,254074.83531152448,3365025.5278006354,254774.83531152448,3365725.5278006354,1,1,16239.36084,0,EPSG:32650
q_001,s200_x253255.070_y3365140.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253255.070_y3365140.419.png,253255.07017110073,3365140.4188417904,253155.07017110073,3365040.4188417904,253355.07017110073,3365240.4188417904,1,1,38.517517,0,EPSG:32650
q_001,s200_x253405.070_y3364540.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253405.070_y3364540.419.png,253405.07017110073,3364540.4188417904,253305.07017110073,3364440.4188417904,253505.07017110073,3364640.4188417904,1,1,24401.402283,0,EPSG:32650
q_001,s200_x253405.070_y3364690.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253405.070_y3364690.419.png,253405.07017110073,3364690.4188417904,253305.07017110073,3364590.4188417904,253505.07017110073,3364790.4188417904,1,1,25917.015137,0,EPSG:32650
q_001,s200_x253405.070_y3364840.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253405.070_y3364840.419.png,253405.07017110073,3364840.4188417904,253305.07017110073,3364740.4188417904,253505.07017110073,3364940.4188417904,1,1,27432.627808,0,EPSG:32650
q_001,s200_x253405.070_y3364990.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253405.070_y3364990.419.png,253405.07017110073,3364990.4188417904,253305.07017110073,3364890.4188417904,253505.07017110073,3365090.4188417904,1,1,28948.240601,0,EPSG:32650
q_001,s200_x253405.070_y3365140.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253405.070_y3365140.419.png,253405.07017110073,3365140.4188417904,253305.07017110073,3365040.4188417904,253505.07017110073,3365240.4188417904,1,1,20383.918213,0,EPSG:32650
q_001,s200_x253555.070_y3364540.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253555.070_y3364540.419.png,253555.07017110073,3364540.4188417904,253455.07017110073,3364440.4188417904,253655.07017110073,3364640.4188417904,1,1,40000.0,0,EPSG:32650
q_001,s200_x253555.070_y3364690.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253555.070_y3364690.419.png,253555.07017110073,3364690.4188417904,253455.07017110073,3364590.4188417904,253655.07017110073,3364790.4188417904,1,1,40000.0,0,EPSG:32650
q_001,s200_x253555.070_y3364840.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253555.070_y3364840.419.png,253555.07017110073,3364840.4188417904,253455.07017110073,3364740.4188417904,253655.07017110073,3364940.4188417904,1,1,40000.000122,0,EPSG:32650
q_001,s200_x253555.070_y3364990.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253555.070_y3364990.419.png,253555.07017110073,3364990.4188417904,253455.07017110073,3364890.4188417904,253655.07017110073,3365090.4188417904,1,1,39999.999878,0,EPSG:32650
q_001,s200_x253555.070_y3365140.419,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253555.070_y3365140.419.png,253555.07017110073,3365140.4188417904,253455.07017110073,3365040.4188417904,253655.07017110073,3365240.4188417904,1,1,37814.707092,0,EPSG:32650
q_001,s300_x253380.070_y3364590.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253380.070_y3364590.419.png,253380.07017110073,3364590.4188417904,253230.07017110073,3364440.4188417904,253530.07017110073,3364740.4188417904,1,1,44859.90979,0,EPSG:32650
q_001,s300_x253380.070_y3364815.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253380.070_y3364815.419.png,253380.07017110073,3364815.4188417904,253230.07017110073,3364665.4188417904,253530.07017110073,3364965.4188417904,1,1,48270.038574,0,EPSG:32650
q_001,s300_x253380.070_y3365040.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253380.070_y3365040.419.png,253380.07017110073,3365040.4188417904,253230.07017110073,3364890.4188417904,253530.07017110073,3365190.4188417904,1,1,48684.708374,0,EPSG:32650
q_001,s300_x253605.070_y3364590.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253605.070_y3364590.419.png,253605.07017110073,3364590.4188417904,253455.07017110073,3364440.4188417904,253755.07017110073,3364740.4188417904,1,1,90000.000122,0,EPSG:32650
q_001,s300_x253605.070_y3364815.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253605.070_y3364815.419.png,253605.07017110073,3364815.4188417904,253455.07017110073,3364665.4188417904,253755.07017110073,3364965.4188417904,1,1,90000.000122,0,EPSG:32650
q_001,s300_x253605.070_y3365040.419,300.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253605.070_y3365040.419.png,253605.07017110073,3365040.4188417904,253455.07017110073,3364890.4188417904,253755.07017110073,3365190.4188417904,1,1,89999.999878,0,EPSG:32650
q_001,s500_x253255.070_y3364690.419,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253255.070_y3364690.419.png,253255.07017110073,3364690.4188417904,253005.07017110073,3364440.4188417904,253505.07017110073,3364940.4188417904,1,1,64792.53772,0,EPSG:32650
q_001,s500_x253255.070_y3365065.419,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253255.070_y3365065.419.png,253255.07017110073,3365065.4188417904,253005.07017110073,3364815.4188417904,253505.07017110073,3365315.4188417904,1,1,52240.245422,0,EPSG:32650
q_001,s500_x253630.070_y3364690.419,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253630.070_y3364690.419.png,253630.07017110073,3364690.4188417904,253380.07017110073,3364440.4188417904,253880.07017110073,3364940.4188417904,1,1,249359.442017,0,EPSG:32650
q_001,s500_x253630.070_y3365065.419,500.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253630.070_y3365065.419.png,253630.07017110073,3365065.4188417904,253380.07017110073,3364815.4188417904,253880.07017110073,3365315.4188417904,1,1,225209.075134,0,EPSG:32650
q_001,s700_x253355.070_y3364790.419,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253355.070_y3364790.419.png,253355.07017110073,3364790.4188417904,253005.07017110073,3364440.4188417904,253705.07017110073,3365140.4188417904,1,1,234196.140259,0,EPSG:32650
q_001,s700_x253355.070_y3365315.419,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253355.070_y3365315.419.png,253355.07017110073,3365315.4188417904,253005.07017110073,3364965.4188417904,253705.07017110073,3365665.4188417904,1,1,93314.716003,1,EPSG:32650
q_001,s700_x253880.070_y3364790.419,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253880.070_y3364790.419.png,253880.07017110073,3364790.4188417904,253530.07017110073,3364440.4188417904,254230.07017110073,3365140.4188417904,1,1,486198.672913,0,EPSG:32650
q_001,s700_x253880.070_y3365315.419,700.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-86.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253880.070_y3365315.419.png,253880.07017110073,3365315.4188417904,253530.07017110073,3364965.4188417904,254230.07017110073,3365665.4188417904,1,1,199193.046143,0,EPSG:32650
q_001,s200_x253633.067_y3364528.442,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253633.067_y3364528.442.png,253633.06710738334,3364528.4419510043,253533.06710738334,3364428.4419510043,253733.06710738334,3364628.4419510043,1,1,40000.000122,0,EPSG:32650
q_001,s200_x253633.067_y3364678.442,200.0,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253633.067_y3364678.442.png,253633.06710738334,3364678.4419510043,253533.06710738334,3364578.4419510043,253733.06710738334,3364778.4419510043,1,1,39999.999878,0,EPSG:32650
