query_id,candidate_id,candidate_tile_id,candidate_rank,candidate_score,candidate_scale_level_m,tile_size_m,center_x,center_y,image_path,source_tif,crs,min_x,min_y,max_x,max_y,geo_x0,geo_x_col,geo_x_row,geo_y0,geo_y_col,geo_y_row,affine,is_intersection_truth,is_strict_truth
q_001,s200_x253796.869_y3365287.480,s200_x253796.869_y3365287.480,11,0.6867815256118774,200.0,200.0,253796.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253696.86911584332,3365187.480292981,253896.86911584332,3365387.480292981,253696.86911584332,0.5571030640668524,0.0,3365387.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253696.86911584332, 0.0, -0.5571030640668524, 3365387.480292981]",1,1
q_001,s200_x253660.673_y3365746.519,s200_x253660.673_y3365746.519,12,0.685933530330658,200.0,200.0,253660.6733898759,3365746.519046808,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253660.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,EPSG:32650,253560.6733898759,3365646.519046808,253760.6733898759,3365846.519046808,253560.6733898759,0.5571030640668524,0.0,3365846.519046808,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253560.6733898759, 0.0, -0.5571030640668524, 3365846.519046808]",0,0
q_001,s500_x253796.869_y3365287.480,s500_x253796.869_y3365287.480,13,0.6857194900512695,500.0,500.0,253796.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253796.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365037.480292981,254046.86911584332,3365537.480292981,253546.86911584332,0.5567928730512249,0.0,3365537.480292981,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253546.86911584332, 0.0, -0.5567928730512249, 3365537.480292981]",1,1
q_001,s200_x253646.869_y3365587.480,s200_x253646.869_y3365587.480,14,0.6848309636116028,200.0,200.0,253646.86911584332,3365587.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253646.869_y3365587.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365487.480292981,253746.86911584332,3365687.480292981,253546.86911584332,0.5571030640668524,0.0,3365687.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253546.86911584332, 0.0, -0.5571030640668524, 3365687.480292981]",0,0
q_001,s200_x253810.673_y3365746.519,s200_x253810.673_y3365746.519,15,0.6824389100074768,200.0,200.0,253810.6733898759,3365746.519046808,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253810.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,EPSG:32650,253710.6733898759,3365646.519046808,253910.6733898759,3365846.519046808,253710.6733898759,0.5571030640668524,0.0,3365846.519046808,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253710.6733898759, 0.0, -0.5571030640668524, 3365846.519046808]",0,0
q_001,s200_x253905.470_y3363310.367,s200_x253905.470_y3363310.367,16,0.6808180212974548,200.0,200.0,253905.4698876719,3363310.3665024354,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253905.470_y3363310.367.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-87.tif,EPSG:32650,253805.4698876719,3363210.3665024354,254005.4698876719,3363410.3665024354,253805.4698876719,0.5571030640668524,0.0,3363410.3665024354,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253805.4698876719, 0.0, -0.5571030640668524, 3363410.3665024354]",0,0
q_001,s200_x254474.835_y3365425.528,s200_x254474.835_y3365425.528,17,0.6804907321929932,200.0,200.0,254474.83531152448,3365425.5278006354,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254474.835_y3365425.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,EPSG:32650,254374.83531152448,3365325.5278006354,254574.83531152448,3365525.5278006354,254374.83531152448,0.5571030640668524,0.0,3365525.5278006354,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 254374.83531152448, 0.0, -0.5571030640668524, 3365525.5278006354]",0,0
q_001,s500_x253268.902_y3365299.458,s500_x253268.902_y3365299.458,18,0.6801648736000061,500.0,500.0,253268.9018066581,3365299.4584696507,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253268.902_y3365299.458.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-86.tif,EPSG:32650,253018.9018066581,3365049.4584696507,253518.9018066581,3365549.4584696507,253018.9018066581,0.5567928730512249,0.0,3365549.4584696507,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253018.9018066581, 0.0, -0.5567928730512249, 3365549.4584696507]",1,1
q_001,s200_x254311.063_y3364816.491,s200_x254311.063_y3364816.491,19,0.6774196028709412,200.0,200.0,254311.06292971745,3364816.490741796,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254311.063_y3364816.491.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-88.tif,EPSG:32650,254211.06292971745,3364716.490741796,254411.06292971745,3364916.490741796,254211.06292971745,0.5571030640668524,0.0,3364916.490741796,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 254211.06292971745, 0.0, -0.5571030640668524, 3364916.490741796]",1,1
q_001,s200_x254461.063_y3364816.491,s200_x254461.063_y3364816.491,20,0.6755958199501038,200.0,200.0,254461.06292971745,3364816.490741796,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254461.063_y3364816.491.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-88.tif,EPSG:32650,254361.06292971745,3364716.490741796,254561.06292971745,3364916.490741796,254361.06292971745,0.5571030640668524,0.0,3364916.490741796,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 254361.06292971745, 0.0, -0.5571030640668524, 3364916.490741796]",1,1
q_002,s500_x254158.067_y3364678.442,s500_x254158.067_y3364678.442,1,0.6624377965927124,500.0,500.0,254158.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254158.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253908.06710738334,3364428.4419510043,254408.06710738334,3364928.4419510043,253908.06710738334,0.5567928730512249,0.0,3364928.4419510043,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253908.06710738334, 0.0, -0.5567928730512249, 3364928.4419510043]",1,1
q_002,s300_x254133.067_y3364578.442,s300_x254133.067_y3364578.442,2,0.6512104272842407,300.0,300.0,254133.06710738334,3364578.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254133.067_y3364578.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253983.06710738334,3364428.4419510043,254283.06710738334,3364728.4419510043,253983.06710738334,0.5565862708719852,0.0,3364728.4419510043,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253983.06710738334, 0.0, -0.5565862708719852, 3364728.4419510043]",1,1
q_002,s200_x254083.067_y3364528.442,s200_x254083.067_y3364528.442,3,0.6449171304702759,200.0,200.0,254083.06710738334,3364528.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254083.067_y3364528.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253983.06710738334,3364428.4419510043,254183.06710738334,3364628.4419510043,253983.06710738334,0.5571030640668524,0.0,3364628.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253983.06710738334, 0.0, -0.5571030640668524, 3364628.4419510043]",1,1
q_002,s700_x253883.067_y3364778.442,s700_x253883.067_y3364778.442,4,0.6443997025489807,700.0,700.0,253883.06710738334,3364778.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253883.067_y3364778.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253533.06710738334,3364428.4419510043,254233.06710738334,3365128.4419510043,253533.06710738334,0.5568814638027049,0.0,3365128.4419510043,0.0,-0.5568814638027049,"[0.5568814638027049, 0.0, 253533.06710738334, 0.0, -0.5568814638027049, 3365128.4419510043]",1,1
q_002,s500_x253783.067_y3364678.442,s500_x253783.067_y3364678.442,5,0.6246799826622009,500.0,500.0,253783.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253783.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253533.06710738334,3364428.4419510043,254033.06710738334,3364928.4419510043,253533.06710738334,0.5567928730512249,0.0,3364928.4419510043,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253533.06710738334, 0.0, -0.5567928730512249, 3364928.4419510043]",1,1
q_002,s300_x254449.835_y3365625.528,s300_x254449.835_y3365625.528,6,0.6232700943946838,300.0,300.0,254449.83531152448,3365625.5278006354,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254449.835_y3365625.528.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-88.tif,EPSG:32650,254299.83531152448,3365475.5278006354,254599.83531152448,3365775.5278006354,254299.83531152448,0.5565862708719852,0.0,3365775.5278006354,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 254299.83531152448, 0.0, -0.5565862708719852, 3365775.5278006354]",0,0
q_002,s300_x253908.067_y3364803.442,s300_x253908.067_y3364803.442,7,0.6133029460906982,300.0,300.0,253908.06710738334,3364803.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253908.067_y3364803.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253758.06710738334,3364653.4419510043,254058.06710738334,3364953.4419510043,253758.06710738334,0.5565862708719852,0.0,3364953.4419510043,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253758.06710738334, 0.0, -0.5565862708719852, 3364953.4419510043]",1,1
q_002,s200_x255717.683_y3363412.726,s200_x255717.683_y3363412.726,8,0.6110041737556458,200.0,200.0,255717.68346681632,3363412.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255717.683_y3363412.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255617.68346681632,3363312.725988563,255817.68346681632,3363512.725988563,255617.68346681632,0.5571030640668524,0.0,3363512.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255617.68346681632, 0.0, -0.5571030640668524, 3363512.725988563]",0,0
q_002,s200_x253660.673_y3365746.519,s200_x253660.673_y3365746.519,9,0.5984490513801575,200.0,200.0,253660.6733898759,3365746.519046808,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253660.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,EPSG:32650,253560.6733898759,3365646.519046808,253760.6733898759,3365846.519046808,253560.6733898759,0.5571030640668524,0.0,3365846.519046808,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253560.6733898759, 0.0, -0.5571030640668524, 3365846.519046808]",0,0
q_002,s300_x253908.067_y3364578.442,s300_x253908.067_y3364578.442,10,0.5975049138069153,300.0,300.0,253908.06710738334,3364578.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253908.067_y3364578.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253758.06710738334,3364428.4419510043,254058.06710738334,3364728.4419510043,253758.06710738334,0.5565862708719852,0.0,3364728.4419510043,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253758.06710738334, 0.0, -0.5565862708719852, 3364728.4419510043]",1,1
q_002,s300_x255294.480_y3365760.735,s300_x255294.480_y3365760.735,11,0.5932956337928772,300.0,300.0,255294.479752744,3365760.7347813593,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255294.480_y3365760.735.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-90.tif,EPSG:32650,255144.479752744,3365610.7347813593,255444.479752744,3365910.7347813593,255144.479752744,0.5565862708719852,0.0,3365910.7347813593,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 255144.479752744, 0.0, -0.5565862708719852, 3365910.7347813593]",0,0
q_002,s300_x255519.480_y3365760.735,s300_x255519.480_y3365760.735,12,0.591120719909668,300.0,300.0,255519.479752744,3365760.7347813593,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255519.480_y3365760.735.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-90.tif,EPSG:32650,255369.479752744,3365610.7347813593,255669.479752744,3365910.7347813593,255369.479752744,0.5565862708719852,0.0,3365910.7347813593,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 255369.479752744, 0.0, -0.5565862708719852, 3365910.7347813593]",0,0
q_002,s200_x255717.683_y3363562.726,s200_x255717.683_y3363562.726,13,0.5909388065338135,200.0,200.0,255717.68346681632,3363562.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255717.683_y3363562.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255617.68346681632,3363462.725988563,255817.68346681632,3363662.725988563,255617.68346681632,0.5571030640668524,0.0,3363662.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255617.68346681632, 0.0, -0.5571030640668524, 3363662.725988563]",0,0
q_002,s700_x254438.610_y3365984.565,s700_x254438.610_y3365984.565,14,0.5905882120132446,700.0,700.0,254438.6099540508,3365984.565271766,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x254438.610_y3365984.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,EPSG:32650,254088.6099540508,3365634.565271766,254788.6099540508,3366334.565271766,254088.6099540508,0.5568814638027049,0.0,3366334.565271766,0.0,-0.5568814638027049,"[0.5568814638027049, 0.0, 254088.6099540508, 0.0, -0.5568814638027049, 3366334.565271766]",0,0
q_002,s700_x255494.480_y3365960.735,s700_x255494.480_y3365960.735,15,0.5905384421348572,700.0,700.0,255494.479752744,3365960.7347813593,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x255494.480_y3365960.735.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-90.tif,EPSG:32650,255144.479752744,3365610.7347813593,255844.479752744,3366310.7347813593,255144.479752744,0.5568814638027049,0.0,3366310.7347813593,0.0,-0.5568814638027049,"[0.5568814638027049, 0.0, 255144.479752744, 0.0, -0.5568814638027049, 3366310.7347813593]",0,0
q_002,s200_x253796.869_y3365287.480,s200_x253796.869_y3365287.480,16,0.5896998047828674,200.0,200.0,253796.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253696.86911584332,3365187.480292981,253896.86911584332,3365387.480292981,253696.86911584332,0.5571030640668524,0.0,3365387.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253696.86911584332, 0.0, -0.5571030640668524, 3365387.480292981]",0,0
q_002,s500_x253796.869_y3365287.480,s500_x253796.869_y3365287.480,17,0.5881994962692261,500.0,500.0,253796.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253796.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365037.480292981,254046.86911584332,3365537.480292981,253546.86911584332,0.5567928730512249,0.0,3365537.480292981,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253546.86911584332, 0.0, -0.5567928730512249, 3365537.480292981]",1,1
q_002,s200_x253933.067_y3364828.442,s200_x253933.067_y3364828.442,18,0.5831032395362854,200.0,200.0,253933.06710738334,3364828.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253933.067_y3364828.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253833.06710738334,3364728.4419510043,254033.06710738334,3364928.4419510043,253833.06710738334,0.5571030640668524,0.0,3364928.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253833.06710738334, 0.0, -0.5571030640668524, 3364928.4419510043]",1,1
q_002,s200_x255544.480_y3366010.735,s200_x255544.480_y3366010.735,19,0.5818125009536743,200.0,200.0,255544.479752744,3366010.7347813593,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255544.480_y3366010.735.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-90.tif,EPSG:32650,255444.479752744,3365910.7347813593,255644.479752744,3366110.7347813593,255444.479752744,0.5571030640668524,0.0,3366110.7347813593,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255444.479752744, 0.0, -0.5571030640668524, 3366110.7347813593]",0,0
q_002,s200_x253646.869_y3365287.480,s200_x253646.869_y3365287.480,20,0.5807034969329834,200.0,200.0,253646.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253646.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365187.480292981,253746.86911584332,3365387.480292981,253546.86911584332,0.5571030640668524,0.0,3365387.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253546.86911584332, 0.0, -0.5571030640668524, 3365387.480292981]",0,0
