query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y
q_003,19,cw_s300_x254208.721_y3365227.517,0.153251562255,300.000,254208.72102534556,3365227.5166208195
q_003,20,cw_s500_x254758.721_y3364877.517,0.0742653256083,500.000,254758.72102534556,3364877.5166208195
q_004,1,cw_s200_x254383.721_y3364052.517,0.585717486913,200.000,254383.72102534556,3364052.5166208195
q_004,2,cw_s200_x254533.721_y3364052.517,0.448296986675,200.000,254533.72102534556,3364052.5166208195
q_004,3,cw_s300_x254433.721_y3364102.517,0.865119575788,300.000,254433.72102534556,3364102.5166208195
q_004,4,cw_s300_x254658.721_y3364327.517,0.660708621607,300.000,254658.72102534556,3364327.5166208195
q_004,5,cw_s500_x254383.721_y3364127.517,0.690284828473,500.000,254383.72102534556,3364127.5166208195
q_004,6,cw_s300_x254433.721_y3364327.517,0.38592909751,300.000,254433.72102534556,3364327.5166208195
q_004,7,cw_s200_x254683.721_y3364352.517,0.354538119103,200.000,254683.72102534556,3364352.5166208195
q_004,8,cw_s300_x253983.721_y3364777.517,0.21821858065,300.000,253983.72102534556,3364777.5166208195
q_004,9,cw_s300_x254658.721_y3364552.517,0.247834397486,300.000,254658.72102534556,3364552.5166208195
q_004,10,cw_s300_x254658.721_y3364777.517,0.509199611875,300.000,254658.72102534556,3364777.5166208195
q_004,11,cw_s500_x254758.721_y3364877.517,0.294947497225,500.000,254758.72102534556,3364877.5166208195
q_004,12,cw_s500_x254758.721_y3364502.517,0.248069124056,500.000,254758.72102534556,3364502.5166208195
q_004,13,cw_s200_x254383.721_y3365252.517,0.0889428775412,200.000,254383.72102534556,3365252.5166208195
q_004,14,cw_s300_x254433.721_y3365227.517,0.0458680601351,300.000,254433.72102534556,3365227.5166208195
q_004,15,cw_s300_x254208.721_y3364777.517,0.196382222978,300.000,254208.72102534556,3364777.5166208195
q_004,16,cw_s500_x254008.721_y3364877.517,0.201467059647,500.000,254008.72102534556,3364877.5166208195
q_004,17,cw_s500_x254383.721_y3364502.517,0.0616028517865,500.000,254383.72102534556,3364502.5166208195
q_004,18,cw_s300_x254883.721_y3364777.517,0.07102545372,300.000,254883.72102534556,3364777.5166208195
q_004,19,cw_s700_x254783.721_y3364902.517,0.103537447945,700.000,254783.72102534556,3364902.5166208195
q_004,20,cw_s500_x254383.721_y3364877.517,0.0955316731411,500.000,254383.72102534556,3364877.5166208195
q_021,1,cw_s200_x254983.721_y3364052.517,0.702295161622,200.000,254983.72102534556,3364052.5166208195
q_021,2,cw_s200_x254983.721_y3364202.517,0.852926685616,200.000,254983.72102534556,3364202.5166208195
q_021,3,cw_s300_x254883.721_y3364327.517,0.927474306834,300.000,254883.72102534556,3364327.5166208195
q_021,4,cw_s200_x254833.721_y3364052.517,0.70465754446,200.000,254833.72102534556,3364052.5166208195
q_021,5,cw_s200_x254983.721_y3364352.517,0.835561477399,200.000,254983.72102534556,3364352.5166208195
q_021,6,cw_s200_x254833.721_y3364352.517,0.554379757285,200.000,254833.72102534556,3364352.5166208195
q_021,7,cw_s200_x254683.721_y3364052.517,0.556878517399,200.000,254683.72102534556,3364052.5166208195
q_021,8,cw_s200_x254833.721_y3363902.517,0.486562378098,200.000,254833.72102534556,3363902.5166208195
q_021,9,cw_s300_x254883.721_y3364102.517,0.877305265446,300.000,254883.72102534556,3364102.5166208195
q_021,10,cw_s200_x254683.721_y3364202.517,0.402953946215,200.000,254683.72102534556,3364202.5166208195
q_021,11,cw_s300_x255108.721_y3364102.517,0.658019978247,300.000,255108.72102534556,3364102.5166208195
q_021,12,cw_s200_x254833.721_y3364202.517,0.502167963356,200.000,254833.72102534556,3364202.5166208195
q_021,13,cw_s300_x254658.721_y3364102.517,0.5582839255,300.000,254658.72102534556,3364102.5166208195
q_021,14,cw_s300_x255108.721_y3364327.517,0.80500378617,300.000,255108.72102534556,3364327.5166208195
q_021,15,cw_s500_x254758.721_y3364127.517,0.688924346604,500.000,254758.72102534556,3364127.5166208195
q_021,16,cw_s200_x254233.721_y3364652.517,0.283739514257,200.000,254233.72102534556,3364652.5166208195
q_021,17,cw_s500_x254008.721_y3364502.517,0.109792214081,500.000,254008.72102534556,3364502.5166208195
q_021,18,cw_s300_x254883.721_y3365002.517,0.184767055021,300.000,254883.72102534556,3365002.5166208195
q_021,19,cw_s500_x254008.721_y3364127.517,0.0695239748852,500.000,254008.72102534556,3364127.5166208195
q_021,20,cw_s300_x255108.721_y3365002.517,0.0657869675996,300.000,255108.72102534556,3365002.5166208195
