query_id,tile_id,tile_size_m,source_tif,image_path,center_x,center_y,min_x,min_y,max_x,max_y,coverage_ratio,intersection_area_m2,contains_query_center,valid_pixel_ratio,black_pixel_ratio,truth_quality_score,is_strict_truth,is_soft_truth
q_004,cw_s200_x254383.721_y3364052.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254383.721_y3364052.517.png,254383.721025345556,3364052.516620819457,254283.721025345556,3363952.516620819457,254483.721025345556,3364152.516620819457,0.483393,36272.737,1,1.000000,0.000000,0.483393,1,0
q_004,cw_s300_x254433.721_y3364102.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254433.721_y3364102.517.png,254433.721025345556,3364102.516620819457,254283.721025345556,3363952.516620819457,254583.721025345556,3364252.516620819457,0.539942,40516.033,1,1.000000,0.000000,0.539942,1,0
q_004,cw_s500_x254383.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254383.721_y3364127.517.png,254383.721025345556,3364127.516620819457,254133.721025345556,3363877.516620819457,254633.721025345556,3364377.516620819457,0.954432,71618.428,1,1.000000,0.000000,0.954432,1,0
q_005,cw_s200_x254233.721_y3364052.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254233.721_y3364052.517.png,254233.721025345556,3364052.516620819457,254133.721025345556,3363952.516620819457,254333.721025345556,3364152.516620819457,0.435343,32670.641,1,1.000000,0.000000,0.435343,1,0
q_005,cw_s300_x254208.721_y3364102.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254208.721_y3364102.517.png,254208.721025345556,3364102.516620819457,254058.721025345556,3363952.516620819457,254358.721025345556,3364252.516620819457,0.762562,57227.068,1,1.000000,0.000000,0.762562,1,0
q_005,cw_s300_x254433.721_y3364102.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254433.721_y3364102.517.png,254433.721025345556,3364102.516620819457,254283.721025345556,3363952.516620819457,254583.721025345556,3364252.516620819457,0.431563,32387.010,0,1.000000,0.000000,0.431563,1,0
q_005,cw_s500_x254008.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364127.517.png,254008.721025345556,3364127.516620819457,253758.721025345556,3363877.516620819457,254258.721025345556,3364377.516620819457,0.437822,32856.682,0,1.000000,0.000000,0.437822,1,0
q_005,cw_s500_x254383.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254383.721_y3364127.517.png,254383.721025345556,3364127.516620819457,254133.721025345556,3363877.516620819457,254633.721025345556,3364377.516620819457,0.954846,71657.223,1,1.000000,0.000000,0.954846,1,0
q_005,cw_s700_x254258.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254258.721_y3364377.517.png,254258.721025345556,3364377.516620819457,253908.721025345556,3364027.516620819457,254608.721025345556,3364727.516620819457,0.893880,67081.927,1,0.999999,0.000001,0.893879,1,0
q_006,cw_s200_x253933.721_y3364952.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x253933.721_y3364952.517.png,253933.721025345556,3364952.516620819457,253833.721025345556,3364852.516620819457,254033.721025345556,3365052.516620819457,0.445240,33410.890,1,1.000000,0.000000,0.445240,1,0
q_006,cw_s300_x253983.721_y3365002.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x253983.721_y3365002.517.png,253983.721025345556,3365002.516620819457,253833.721025345556,3364852.516620819457,254133.721025345556,3365152.516620819457,0.799546,59998.044,1,1.000000,0.000000,0.799546,1,0
q_006,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,0.916555,68778.455,1,1.000000,0.000000,0.916555,1,0
q_006,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.564221,42339.241,1,1.000000,0.000000,0.564221,1,0
q_007,cw_s200_x253933.721_y3364802.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x253933.721_y3364802.517.png,253933.721025345556,3364802.516620819457,253833.721025345556,3364702.516620819457,254033.721025345556,3364902.516620819457,0.436532,32762.391,1,1.000000,0.000000,0.436532,1,0
q_007,cw_s200_x254083.721_y3364802.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254083.721_y3364802.517.png,254083.721025345556,3364802.516620819457,253983.721025345556,3364702.516620819457,254183.721025345556,3364902.516620819457,0.446918,33541.867,1,1.000000,0.000000,0.446918,1,0
q_007,cw_s300_x253983.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x253983.721_y3364777.517.png,253983.721025345556,3364777.516620819457,253833.721025345556,3364627.516620819457,254133.721025345556,3364927.516620819457,0.777335,58340.148,1,1.000000,0.000000,0.777335,1,0
q_007,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,1.000000,75051.451,1,1.000000,0.000000,1.000000,1,0
q_007,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.895572,67213.981,1,1.000000,0.000000,0.895572,1,0
q_008,cw_s200_x254083.721_y3364652.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254083.721_y3364652.517.png,254083.721025345556,3364652.516620819457,253983.721025345556,3364552.516620819457,254183.721025345556,3364752.516620819457,0.478097,35881.067,1,1.000000,0.000000,0.478097,1,0
q_008,cw_s300_x253983.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x253983.721_y3364777.517.png,253983.721025345556,3364777.516620819457,253833.721025345556,3364627.516620819457,254133.721025345556,3364927.516620819457,0.499327,37474.432,1,1.000000,0.000000,0.499327,1,0
q_008,cw_s300_x254208.721_y3364777.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254208.721_y3364777.517.png,254208.721025345556,3364777.516620819457,254058.721025345556,3364627.516620819457,254358.721025345556,3364927.516620819457,0.543186,40766.019,1,1.000000,0.000000,0.543186,1,0
q_008,cw_s500_x254008.721_y3364502.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364502.517.png,254008.721025345556,3364502.516620819457,253758.721025345556,3364252.516620819457,254258.721025345556,3364752.516620819457,0.717207,53826.293,1,1.000000,0.000000,0.717207,1,0
q_008,cw_s500_x254008.721_y3364877.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254008.721_y3364877.517.png,254008.721025345556,3364877.516620819457,253758.721025345556,3364627.516620819457,254258.721025345556,3365127.516620819457,0.816032,61243.084,1,1.000000,0.000000,0.816032,1,0
q_008,cw_s700_x254258.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254258.721_y3364377.517.png,254258.721025345556,3364377.516620819457,253908.721025345556,3364027.516620819457,254608.721025345556,3364727.516620819457,0.614656,46129.857,1,0.999999,0.000001,0.614656,1,0
q_008,cw_s700_x254258.721_y3364902.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254258.721_y3364902.517.png,254258.721025345556,3364902.516620819457,253908.721025345556,3364552.516620819457,254608.721025345556,3365252.516620819457,0.983168,73786.579,1,1.000000,0.000000,0.983168,1,0
q_009,cw_s200_x254533.721_y3364052.517,200.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s200_x254533.721_y3364052.517.png,254533.721025345556,3364052.516620819457,254433.721025345556,3363952.516620819457,254633.721025345556,3364152.516620819457,0.452492,33950.351,1,1.000000,0.000000,0.452492,1,0
q_009,cw_s300_x254658.721_y3364102.517,300.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s300_x254658.721_y3364102.517.png,254658.721025345556,3364102.516620819457,254508.721025345556,3363952.516620819457,254808.721025345556,3364252.516620819457,0.586772,44025.346,1,1.000000,0.000000,0.586772,1,0
q_009,cw_s500_x254383.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254383.721_y3364127.517.png,254383.721025345556,3364127.516620819457,254133.721025345556,3363877.516620819457,254633.721025345556,3364377.516620819457,0.682211,51186.048,1,1.000000,0.000000,0.682211,1,0
q_009,cw_s500_x254758.721_y3364127.517,500.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s500_x254758.721_y3364127.517.png,254758.721025345556,3364127.516620819457,254508.721025345556,3363877.516620819457,255008.721025345556,3364377.516620819457,0.720624,54068.181,1,1.000000,0.000000,0.720624,1,0
q_009,cw_s700_x254783.721_y3364377.517,700.000,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/source_mosaic/caiwangcun_ortho_0p14m_epsg32650.tif,/mnt/d/aiproject/imagematch/new4output/nadir_009010_caiwangcun_gate_speedopt_matrix_2026-04-27/G04_downsample_resolution_sweep/G04A_downsample_0p5m/candidate_library/tiles_native/cw_s700_x254783.721_y3364377.517.png,254783.721025345556,3364377.516620819457,254433.721025345556,3364027.516620819457,255133.721025345556,3364727.516620819457,0.409044,30690.453,0,1.000000,0.000000,0.409044,1,0
