query_id,candidate_id,candidate_tile_id,candidate_rank,candidate_score,candidate_scale_level_m,tile_size_m,center_x,center_y,image_path,source_tif,crs,min_x,min_y,max_x,max_y,geo_x0,geo_x_col,geo_x_row,geo_y0,geo_y_col,geo_y_row,affine,is_intersection_truth,is_strict_truth
q_001,s200_x255353.340_y3364033.631,s200_x255353.340_y3364033.631,11,0.230777233161,200.0,200.0,255353.3403633765,3364033.6312788753,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255353.340_y3364033.631.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_72-90.tif,EPSG:32650,255253.3403633765,3363933.6312788753,255453.3403633765,3364133.6312788753,255253.3403633765,0.5571030640668524,0.0,3364133.6312788753,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255253.3403633765, 0.0, -0.5571030640668524, 3364133.6312788753]",0,0
q_001,s200_x255867.683_y3363562.726,s200_x255867.683_y3363562.726,12,0.149046519597,200.0,200.0,255867.68346681632,3363562.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255867.683_y3363562.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255767.68346681632,3363462.725988563,255967.68346681632,3363662.725988563,255767.68346681632,0.5571030640668524,0.0,3363662.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255767.68346681632, 0.0, -0.5571030640668524, 3363662.725988563]",0,0
q_001,s300_x254238.610_y3365784.565,s300_x254238.610_y3365784.565,13,0.115170459364,300.0,300.0,254238.6099540508,3365784.565271766,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254238.610_y3365784.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,EPSG:32650,254088.6099540508,3365634.565271766,254388.6099540508,3365934.565271766,254088.6099540508,0.5565862708719852,0.0,3365934.565271766,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 254088.6099540508, 0.0, -0.5565862708719852, 3365934.565271766]",0,0
q_001,s200_x254338.610_y3365734.565,s200_x254338.610_y3365734.565,14,0.228291444135,200.0,200.0,254338.6099540508,3365734.565271766,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254338.610_y3365734.565.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-88.tif,EPSG:32650,254238.6099540508,3365634.565271766,254438.6099540508,3365834.565271766,254238.6099540508,0.5571030640668524,0.0,3365834.565271766,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 254238.6099540508, 0.0, -0.5571030640668524, 3365834.565271766]",0,0
q_001,s200_x253905.470_y3363310.367,s200_x253905.470_y3363310.367,15,0.371951071087,200.0,200.0,253905.4698876719,3363310.3665024354,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253905.470_y3363310.367.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-87.tif,EPSG:32650,253805.4698876719,3363210.3665024354,254005.4698876719,3363410.3665024354,253805.4698876719,0.5571030640668524,0.0,3363410.3665024354,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253805.4698876719, 0.0, -0.5571030640668524, 3363410.3665024354]",0,0
q_001,s200_x256017.683_y3363412.726,s200_x256017.683_y3363412.726,16,0.255399104538,200.0,200.0,256017.68346681632,3363412.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x256017.683_y3363412.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255917.68346681632,3363312.725988563,256117.68346681632,3363512.725988563,255917.68346681632,0.5571030640668524,0.0,3363512.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255917.68346681632, 0.0, -0.5571030640668524, 3363512.725988563]",0,0
q_001,s300_x255992.683_y3363312.726,s300_x255992.683_y3363312.726,17,0.4404406228,300.0,300.0,255992.68346681632,3363312.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255992.683_y3363312.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255842.68346681632,3363162.725988563,256142.68346681632,3363462.725988563,255842.68346681632,0.5565862708719852,0.0,3363462.725988563,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 255842.68346681632, 0.0, -0.5565862708719852, 3363462.725988563]",0,0
q_001,s200_x255717.683_y3363262.726,s200_x255717.683_y3363262.726,18,0.202045689126,200.0,200.0,255717.68346681632,3363262.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255717.683_y3363262.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255617.68346681632,3363162.725988563,255817.68346681632,3363362.725988563,255617.68346681632,0.5571030640668524,0.0,3363362.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255617.68346681632, 0.0, -0.5571030640668524, 3363362.725988563]",0,0
q_001,s200_x255489.632_y3363424.598,s200_x255489.632_y3363424.598,19,0.0707665181775,200.0,200.0,255489.63173593904,3363424.597604262,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255489.632_y3363424.598.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-90.tif,EPSG:32650,255389.63173593904,3363324.597604262,255589.63173593904,3363524.597604262,255389.63173593904,0.5571030640668524,0.0,3363524.597604262,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255389.63173593904, 0.0, -0.5571030640668524, 3363524.597604262]",0,0
q_001,s300_x255992.683_y3363537.726,s300_x255992.683_y3363537.726,20,0.156607171635,300.0,300.0,255992.68346681632,3363537.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x255992.683_y3363537.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255842.68346681632,3363387.725988563,256142.68346681632,3363687.725988563,255842.68346681632,0.5565862708719852,0.0,3363687.725988563,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 255842.68346681632, 0.0, -0.5565862708719852, 3363687.725988563]",0,0
q_002,s200_x253933.067_y3364678.442,s200_x253933.067_y3364678.442,1,0.900595273524,200.0,200.0,253933.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253933.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253833.06710738334,3364578.4419510043,254033.06710738334,3364778.4419510043,253833.06710738334,0.5571030640668524,0.0,3364778.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253833.06710738334, 0.0, -0.5571030640668524, 3364778.4419510043]",0,0
q_002,s200_x253933.067_y3364828.442,s200_x253933.067_y3364828.442,2,0.878463611449,200.0,200.0,253933.06710738334,3364828.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253933.067_y3364828.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253833.06710738334,3364728.4419510043,254033.06710738334,3364928.4419510043,253833.06710738334,0.5571030640668524,0.0,3364928.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253833.06710738334, 0.0, -0.5571030640668524, 3364928.4419510043]",0,0
q_002,s300_x253908.067_y3364803.442,s300_x253908.067_y3364803.442,3,0.891393057674,300.0,300.0,253908.06710738334,3364803.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253908.067_y3364803.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253758.06710738334,3364653.4419510043,254058.06710738334,3364953.4419510043,253758.06710738334,0.5565862708719852,0.0,3364953.4419510043,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253758.06710738334, 0.0, -0.5565862708719852, 3364953.4419510043]",1,1
q_002,s500_x254158.067_y3365053.442,s500_x254158.067_y3365053.442,4,0.457434532024,500.0,500.0,254158.06710738334,3365053.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254158.067_y3365053.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253908.06710738334,3364803.4419510043,254408.06710738334,3365303.4419510043,253908.06710738334,0.5567928730512249,0.0,3365303.4419510043,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253908.06710738334, 0.0, -0.5567928730512249, 3365303.4419510043]",0,0
q_002,s200_x253783.067_y3364828.442,s200_x253783.067_y3364828.442,5,0.543435317013,200.0,200.0,253783.06710738334,3364828.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253783.067_y3364828.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253683.06710738334,3364728.4419510043,253883.06710738334,3364928.4419510043,253683.06710738334,0.5571030640668524,0.0,3364928.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253683.06710738334, 0.0, -0.5571030640668524, 3364928.4419510043]",0,0
q_002,s200_x254083.067_y3364678.442,s200_x254083.067_y3364678.442,6,0.534493798253,200.0,200.0,254083.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x254083.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253983.06710738334,3364578.4419510043,254183.06710738334,3364778.4419510043,253983.06710738334,0.5571030640668524,0.0,3364778.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253983.06710738334, 0.0, -0.5571030640668524, 3364778.4419510043]",0,0
q_002,s200_x253810.673_y3365746.519,s200_x253810.673_y3365746.519,7,0.382681451557,200.0,200.0,253810.6733898759,3365746.519046808,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253810.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,EPSG:32650,253710.6733898759,3365646.519046808,253910.6733898759,3365846.519046808,253710.6733898759,0.5571030640668524,0.0,3365846.519046808,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253710.6733898759, 0.0, -0.5571030640668524, 3365846.519046808]",0,0
q_002,s500_x254158.067_y3364678.442,s500_x254158.067_y3364678.442,8,0.649206916549,500.0,500.0,254158.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x254158.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253908.06710738334,3364428.4419510043,254408.06710738334,3364928.4419510043,253908.06710738334,0.5567928730512249,0.0,3364928.4419510043,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253908.06710738334, 0.0, -0.5567928730512249, 3364928.4419510043]",0,0
q_002,s300_x253908.067_y3365028.442,s300_x253908.067_y3365028.442,9,0.371276842873,300.0,300.0,253908.06710738334,3365028.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253908.067_y3365028.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253758.06710738334,3364878.4419510043,254058.06710738334,3365178.4419510043,253758.06710738334,0.5565862708719852,0.0,3365178.4419510043,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253758.06710738334, 0.0, -0.5565862708719852, 3365178.4419510043]",0,0
q_002,s500_x253783.067_y3364678.442,s500_x253783.067_y3364678.442,10,0.577055196361,500.0,500.0,253783.06710738334,3364678.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s500_x253783.067_y3364678.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253533.06710738334,3364428.4419510043,254033.06710738334,3364928.4419510043,253533.06710738334,0.5567928730512249,0.0,3364928.4419510043,0.0,-0.5567928730512249,"[0.5567928730512249, 0.0, 253533.06710738334, 0.0, -0.5567928730512249, 3364928.4419510043]",1,1
q_002,s700_x253883.067_y3364778.442,s700_x253883.067_y3364778.442,11,0.626599669235,700.0,700.0,253883.06710738334,3364778.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s700_x253883.067_y3364778.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253533.06710738334,3364428.4419510043,254233.06710738334,3365128.4419510043,253533.06710738334,0.5568814638027049,0.0,3365128.4419510043,0.0,-0.5568814638027049,"[0.5568814638027049, 0.0, 253533.06710738334, 0.0, -0.5568814638027049, 3365128.4419510043]",1,1
q_002,s200_x253933.067_y3364978.442,s200_x253933.067_y3364978.442,12,0.506891322507,200.0,200.0,253933.06710738334,3364978.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253933.067_y3364978.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253833.06710738334,3364878.4419510043,254033.06710738334,3365078.4419510043,253833.06710738334,0.5571030640668524,0.0,3365078.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253833.06710738334, 0.0, -0.5571030640668524, 3365078.4419510043]",0,0
q_002,s300_x253696.869_y3365412.480,s300_x253696.869_y3365412.480,13,0.207030446014,300.0,300.0,253696.86911584332,3365412.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x253696.869_y3365412.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365262.480292981,253846.86911584332,3365562.480292981,253546.86911584332,0.5565862708719852,0.0,3365562.480292981,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 253546.86911584332, 0.0, -0.5565862708719852, 3365562.480292981]",0,0
q_002,s300_x254922.843_y3363177.460,s300_x254922.843_y3363177.460,14,0.162290362347,300.0,300.0,254922.8429101142,3363177.4603543547,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s300_x254922.843_y3363177.460.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_74-89.tif,EPSG:32650,254772.8429101142,3363027.4603543547,255072.8429101142,3363327.4603543547,254772.8429101142,0.5565862708719852,0.0,3363327.4603543547,0.0,-0.5565862708719852,"[0.5565862708719852, 0.0, 254772.8429101142, 0.0, -0.5565862708719852, 3363327.4603543547]",0,0
q_002,s200_x253660.673_y3365746.519,s200_x253660.673_y3365746.519,15,0.303275761937,200.0,200.0,253660.6733898759,3365746.519046808,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253660.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,EPSG:32650,253560.6733898759,3365646.519046808,253760.6733898759,3365846.519046808,253560.6733898759,0.5571030640668524,0.0,3365846.519046808,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253560.6733898759, 0.0, -0.5571030640668524, 3365846.519046808]",0,0
q_002,s200_x255867.683_y3363262.726,s200_x255867.683_y3363262.726,16,0.362987219876,200.0,200.0,255867.68346681632,3363262.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255867.683_y3363262.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255767.68346681632,3363162.725988563,255967.68346681632,3363362.725988563,255767.68346681632,0.5571030640668524,0.0,3363362.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255767.68346681632, 0.0, -0.5571030640668524, 3363362.725988563]",0,0
q_002,s200_x253796.869_y3365287.480,s200_x253796.869_y3365287.480,17,0.257365501432,200.0,200.0,253796.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253796.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253696.86911584332,3365187.480292981,253896.86911584332,3365387.480292981,253696.86911584332,0.5571030640668524,0.0,3365387.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253696.86911584332, 0.0, -0.5571030640668524, 3365387.480292981]",0,0
q_002,s200_x255717.683_y3363262.726,s200_x255717.683_y3363262.726,18,0.23068378281,200.0,200.0,255717.68346681632,3363262.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255717.683_y3363262.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255617.68346681632,3363162.725988563,255817.68346681632,3363362.725988563,255617.68346681632,0.5571030640668524,0.0,3363362.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255617.68346681632, 0.0, -0.5571030640668524, 3363362.725988563]",0,0
q_002,s200_x253646.869_y3365287.480,s200_x253646.869_y3365287.480,19,0.0854943957013,200.0,200.0,253646.86911584332,3365287.480292981,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253646.869_y3365287.480.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_70-87.tif,EPSG:32650,253546.86911584332,3365187.480292981,253746.86911584332,3365387.480292981,253546.86911584332,0.5571030640668524,0.0,3365387.480292981,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253546.86911584332, 0.0, -0.5571030640668524, 3365387.480292981]",0,0
q_002,s200_x255867.683_y3363412.726,s200_x255867.683_y3363412.726,20,0.148568469462,200.0,200.0,255867.68346681632,3363412.725988563,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x255867.683_y3363412.726.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_73-91.tif,EPSG:32650,255767.68346681632,3363312.725988563,255967.68346681632,3363512.725988563,255767.68346681632,0.5571030640668524,0.0,3363512.725988563,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 255767.68346681632, 0.0, -0.5571030640668524, 3363512.725988563]",0,0
q_003,s200_x253933.067_y3364528.442,s200_x253933.067_y3364528.442,1,0.780539178906,200.0,200.0,253933.06710738334,3364528.4419510043,/mnt/d/aiproject/imagematch/output/coverage_truth_200_300_500_700_dinov2_baseline/fixed_satellite_library/tiles_native/s200_x253933.067_y3364528.442.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_71-87.tif,EPSG:32650,253833.06710738334,3364428.4419510043,254033.06710738334,3364628.4419510043,253833.06710738334,0.5571030640668524,0.0,3364628.4419510043,0.0,-0.5571030640668524,"[0.5571030640668524, 0.0, 253833.06710738334, 0.0, -0.5571030640668524, 3364628.4419510043]",0,0
