query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y
q_002,3,cw_s300_x253983.721_y3365002.517,0.763649473691,300.000,253983.72102534556,3365002.5166208195
q_002,4,cw_s200_x253933.721_y3364802.517,0.926626740501,200.000,253933.72102534556,3364802.5166208195
q_002,5,cw_s500_x254008.721_y3364502.517,0.724713824207,500.000,254008.72102534556,3364502.5166208195
q_002,6,cw_s500_x254008.721_y3364877.517,0.57987836602,500.000,254008.72102534556,3364877.5166208195
q_002,7,cw_s300_x253983.721_y3364777.517,0.474111196993,300.000,253983.72102534556,3364777.5166208195
q_002,8,cw_s300_x253983.721_y3364552.517,0.442430440287,300.000,253983.72102534556,3364552.5166208195
q_002,9,cw_s200_x253933.721_y3364352.517,0.407234616989,200.000,253933.72102534556,3364352.5166208195
q_002,10,cw_s200_x254683.721_y3364202.517,0.231809459194,200.000,254683.72102534556,3364202.5166208195
q_002,11,cw_s200_x254233.721_y3364052.517,0.507354797708,200.000,254233.72102534556,3364052.5166208195
q_002,12,cw_s300_x254208.721_y3365227.517,0.168464228833,300.000,254208.72102534556,3365227.5166208195
q_002,13,cw_s300_x254658.721_y3365002.517,0.225897982055,300.000,254658.72102534556,3365002.5166208195
q_002,14,cw_s200_x254233.721_y3364952.517,0.217206855453,200.000,254233.72102534556,3364952.5166208195
q_002,15,cw_s200_x254683.721_y3364952.517,0.202204972667,200.000,254683.72102534556,3364952.5166208195
q_002,16,cw_s300_x254658.721_y3365227.517,0.478450907619,300.000,254658.72102534556,3365227.5166208195
q_002,17,cw_s300_x255108.721_y3365227.517,0.117224293989,300.000,255108.72102534556,3365227.5166208195
q_002,18,cw_s300_x254208.721_y3365002.517,0.205743544086,300.000,254208.72102534556,3365002.5166208195
q_002,19,cw_s500_x254758.721_y3364877.517,0.174635988376,500.000,254758.72102534556,3364877.5166208195
q_002,20,cw_s300_x254208.721_y3364102.517,0.0337471823121,300.000,254208.72102534556,3364102.5166208195
q_003,1,cw_s200_x253933.721_y3364352.517,0.589404329769,200.000,253933.72102534556,3364352.5166208195
q_003,2,cw_s300_x253983.721_y3364327.517,0.564661463164,300.000,253983.72102534556,3364327.5166208195
q_003,3,cw_s200_x253933.721_y3364502.517,0.611655534861,200.000,253933.72102534556,3364502.5166208195
q_003,4,cw_s200_x253933.721_y3364952.517,0.501033567898,200.000,253933.72102534556,3364952.5166208195
q_003,5,cw_s200_x253933.721_y3364652.517,0.440666615224,200.000,253933.72102534556,3364652.5166208195
q_003,6,cw_s200_x253933.721_y3364802.517,0.479652039095,200.000,253933.72102534556,3364802.5166208195
q_003,7,cw_s300_x253983.721_y3364552.517,0.866274211376,300.000,253983.72102534556,3364552.5166208195
q_003,8,cw_s500_x254008.721_y3364502.517,0.675907464793,500.000,254008.72102534556,3364502.5166208195
q_003,9,cw_s200_x254083.721_y3364652.517,0.460774872513,200.000,254083.72102534556,3364652.5166208195
q_003,10,cw_s200_x254233.721_y3364952.517,0.302598353691,200.000,254233.72102534556,3364952.5166208195
q_003,11,cw_s200_x254683.721_y3365252.517,0.364945805249,200.000,254683.72102534556,3365252.5166208195
q_003,12,cw_s200_x254833.721_y3365252.517,0.45507792325,200.000,254833.72102534556,3365252.5166208195
q_003,13,cw_s200_x254233.721_y3365102.517,0.193223494114,200.000,254233.72102534556,3365102.5166208195
q_003,14,cw_s300_x254208.721_y3365002.517,0.354036580352,300.000,254208.72102534556,3365002.5166208195
q_003,15,cw_s300_x254883.721_y3365227.517,0.39876274023,300.000,254883.72102534556,3365227.5166208195
q_003,16,cw_s200_x254233.721_y3365252.517,0.22703650498,200.000,254233.72102534556,3365252.5166208195
q_003,17,cw_s200_x254833.721_y3365102.517,0.424611306373,200.000,254833.72102534556,3365102.5166208195
q_003,18,cw_s300_x254658.721_y3365227.517,0.242044692049,300.000,254658.72102534556,3365227.5166208195
q_003,19,cw_s300_x254208.721_y3365227.517,0.159427229655,300.000,254208.72102534556,3365227.5166208195
q_003,20,cw_s500_x254758.721_y3364877.517,0.0847702382615,500.000,254758.72102534556,3364877.5166208195
q_004,1,cw_s200_x254383.721_y3364052.517,0.57516118839,200.000,254383.72102534556,3364052.5166208195
q_004,2,cw_s200_x254533.721_y3364052.517,0.441079938764,200.000,254533.72102534556,3364052.5166208195
q_004,3,cw_s300_x254433.721_y3364102.517,0.857804281646,300.000,254433.72102534556,3364102.5166208195
q_004,4,cw_s300_x254658.721_y3364327.517,0.664447989329,300.000,254658.72102534556,3364327.5166208195
q_004,5,cw_s300_x254433.721_y3364327.517,0.39057183883,300.000,254433.72102534556,3364327.5166208195
q_004,6,cw_s500_x254383.721_y3364127.517,0.678071270787,500.000,254383.72102534556,3364127.5166208195
q_004,7,cw_s200_x254683.721_y3364352.517,0.361143725745,200.000,254683.72102534556,3364352.5166208195
q_004,8,cw_s300_x254658.721_y3364777.517,0.496905955994,300.000,254658.72102534556,3364777.5166208195
q_004,9,cw_s500_x254758.721_y3364502.517,0.22262687029,500.000,254758.72102534556,3364502.5166208195
q_004,10,cw_s300_x254433.721_y3365227.517,0.159896618053,300.000,254433.72102534556,3365227.5166208195
q_004,11,cw_s200_x254383.721_y3365252.517,0.241129174743,200.000,254383.72102534556,3365252.5166208195
q_004,12,cw_s300_x254883.721_y3364777.517,0.219385776623,300.000,254883.72102534556,3364777.5166208195
q_004,13,cw_s300_x254208.721_y3364777.517,0.343701023281,300.000,254208.72102534556,3364777.5166208195
q_004,14,cw_s300_x253983.721_y3364777.517,0.208717272053,300.000,253983.72102534556,3364777.5166208195
q_004,15,cw_s300_x254658.721_y3364552.517,0.0866797938632,300.000,254658.72102534556,3364552.5166208195
q_004,16,cw_s500_x254758.721_y3364877.517,0.138472673386,500.000,254758.72102534556,3364877.5166208195
q_004,17,cw_s500_x254008.721_y3364877.517,0.203794568858,500.000,254008.72102534556,3364877.5166208195
q_004,18,cw_s700_x254783.721_y3364902.517,0.0942579146552,700.000,254783.72102534556,3364902.5166208195
q_004,19,cw_s500_x254383.721_y3364877.517,0.0831530034619,500.000,254383.72102534556,3364877.5166208195
q_004,20,cw_s500_x254383.721_y3364502.517,0.07003727173,500.000,254383.72102534556,3364502.5166208195
q_021,1,cw_s200_x254983.721_y3364052.517,0.705720073698,200.000,254983.72102534556,3364052.5166208195
q_021,2,cw_s200_x254983.721_y3364202.517,0.852190177825,200.000,254983.72102534556,3364202.5166208195
q_021,3,cw_s300_x254883.721_y3364327.517,0.927135971775,300.000,254883.72102534556,3364327.5166208195
q_021,4,cw_s200_x254983.721_y3364352.517,0.846358634576,200.000,254983.72102534556,3364352.5166208195
q_021,5,cw_s200_x254833.721_y3364052.517,0.710784912785,200.000,254833.72102534556,3364052.5166208195
q_021,6,cw_s200_x254683.721_y3364052.517,0.56499238429,200.000,254683.72102534556,3364052.5166208195
q_021,7,cw_s200_x254833.721_y3364352.517,0.55273871343,200.000,254833.72102534556,3364352.5166208195
q_021,8,cw_s200_x254833.721_y3363902.517,0.498770990002,200.000,254833.72102534556,3363902.5166208195
q_021,9,cw_s300_x254883.721_y3364102.517,0.889188303807,300.000,254883.72102534556,3364102.5166208195
q_021,10,cw_s200_x254683.721_y3364202.517,0.392084250677,200.000,254683.72102534556,3364202.5166208195
q_021,11,cw_s300_x255108.721_y3364102.517,0.671139296516,300.000,255108.72102534556,3364102.5166208195
q_021,12,cw_s200_x254833.721_y3364202.517,0.510874596081,200.000,254833.72102534556,3364202.5166208195
q_021,13,cw_s300_x255108.721_y3364327.517,0.820510872554,300.000,255108.72102534556,3364327.5166208195
q_021,14,cw_s300_x254658.721_y3364102.517,0.554651048697,300.000,254658.72102534556,3364102.5166208195
q_021,15,cw_s500_x254758.721_y3364127.517,0.699613611527,500.000,254758.72102534556,3364127.5166208195
q_021,16,cw_s200_x254233.721_y3364652.517,0.284863340266,200.000,254233.72102534556,3364652.5166208195
q_021,17,cw_s500_x254008.721_y3364502.517,0.105112569925,500.000,254008.72102534556,3364502.5166208195
q_021,18,cw_s300_x254883.721_y3365002.517,0.186679000825,300.000,254883.72102534556,3365002.5166208195
q_021,19,cw_s300_x255108.721_y3365002.517,0.0598253691591,300.000,255108.72102534556,3365002.5166208195
q_021,20,cw_s500_x254008.721_y3364127.517,0.0903298553835,500.000,254008.72102534556,3364127.5166208195
